title,summary,license_type,arxiv_url,label
Transverse momentum dependent gluon density in a proton at low $x$ in the Laplace transform method,"We investigate the gluon distribution in a proton at very low $x$, both integrated and transverse momentum dependent, using the Laplace transform technique. By accounting for leading and main next-to-leading contributions, we derive compact analytical expressions for the gluon densities valid in the asymptotic limit $x \to 0$. Our results closely match those from other analytical and numerical approaches, with the main advantage being the simplicity of the expressions, which capture the essential features of more complex calculations.",CC-BY 4.0,http://arxiv.org/abs/2510.14678v1,human
An insight into the rare $Z\rightarrow b \bar{b}γ$ at the HL-LHC,"Studies at the $Z$-pole have played an important role in developing our understanding of the Standard Model (SM). Continuing the explorations in this regime, we consider the possibility of the production of two $b$-quarks and a photon in proton-proton collisions at the HL-LHC. While such a final state is possible in the SM by means of the process $Z\rightarrow b\bar b$ decay with a radiated photon, the focus is on extracting its possible origins due to beyond Standard Model (BSM) physics. The signal topology can be broadly identified as $Z\rightarrow Φγ\rightarrow b\bar bγ$, where $ Φ$ can either be a spin-0 or spin-2 state with a mass less than that of the $Z$ boson.The analysis is characterised by two relatively low $p_T$ jets that are required to be $b$-tagged jets and an isolated photon. The study provides a quantitative framework for their identification and highlights the potential challenges associated with this final state. A range of machine learning architectures is employed to demonstrate the stability and reliability of the discriminating variables. This study highlights the importance of the low-$p_T$ objects in searches at the HL-LHC, hence the need to pay special attention to their identification and efficiencies.",CC-BY 4.0,http://arxiv.org/abs/2510.14597v1,human
Exclusive $J/Ψ$ Production and Gluon GPDs Effects,"Study of exclusive photoproduction of $J/Ψ$ mesons was carried out in a factorization approach. Generalized parton distributions (GPDs) for gluons, which play an important role here, are constructed using the double distribution representation. The obtained cross sections of $J/Ψ$ production in a wide energy range are in good agreement with the experiment. The spin asymmetries in the $J/Ψ$ production were estimated. These calculations were extended to the of $J/Ψ$ mesons production in ultraperipherical $pp$ collisions. It was shown a good agreement of our results with the LHCb data. Predictions have been made for the NICA energy range. The model results can be used to study the gluon GPDs in future colliders.",CC-BY 4.0,http://arxiv.org/abs/2510.14572v1,human
Black Holes in Asymptotic Safety: A Review of Solutions and Phenomenology,"Asymptotic Safety offers a conservative and predictive framework for quantum gravity, based on the existence of a renormalization group fixed point that ensures ultraviolet completeness without introducing new degrees of freedom. Black holes provide a natural arena in which to explore the implications of this scenario, as they probe the strongest gravitational fields and highlight the shortcomings of classical general relativity. In recent years, a variety of quantum-corrected black-hole solutions have been constructed within the Asymptotic Safety approach, either by renormalization-group improvement of classical metrics or through effective actions inspired by the flow of couplings. This review summarizes the current status of these developments. We discuss the structure and properties of the proposed solutions, their thermodynamics and evaporation, and their dynamical aspects such as quasinormal modes and shadows.",CC-BY 4.0,http://arxiv.org/abs/2510.14552v2,human
ALP couplings to muons and electrons: a comprehensive analysis of supernova bounds,"We provide a comprehensive analysis of the phenomenology of axion-like particles (ALPs) produced in core-collapse supernovae (ccSNe) through interactions with electrons and muons, both of which have a non-negligible abundance in the SN plasma. We identify and calculate six significant ALP-production channels, two of which are loop-level processes involving photons. We then examine several observational constraints on the ALP-electron and ALP-muon parameter spaces. Those include the bounds on anomalous cooling, energy deposition, decay into photons, diffuse gamma rays, and the 511 keV line. Our results provide updated and robust constraints on ALP couplings to electrons and muons from an improved treatment of production and absorption processes. Furthermore, we quantify the uncertainties of the results by using three state-of-the-art supernova models based on two independent simulation codes, finding that constraints vary by factors of O(2-10).",CC-BY 4.0,http://arxiv.org/abs/2510.14469v1,human
Model Independence of Effective Field Theory,The use of effective field theory offers a systematic way to improve calculations of nuclear reactions and the properties of atomic nuclei. Its successes have led to the widespread belief that the predictions of this approach are model independent. We explain why this is definitely not the case.,CC-BY 4.0,http://arxiv.org/abs/2510.14275v1,human
Effects of Subnucleonic Fluctuations on the Longitudinal Dynamics of Heavy-Ion Collisions,"It is well understood that subnuclear fluctuations in the initial state of heavy-ion collisions have an important impact on the creation of long-range correlations in the transverse plane. This is also true for the creation of particle correlations along the beam direction, which can be measured in particle detectors, e.g. through longitudinal decorrelation observables. In this work, we study the emergence of long-range rapidity structures in Pb+Pb collisions using a hybrid model connecting the 3D resolved {\Dipper} initial state model to a (3+1)D viscous hydrodynamics framework CLVisc. We include different sources of fluctuations at the (sub-)nucleon level and present the effects of their inclusion on the longitudinal structure of relevant observables, focusing in this proceedings paper on charged hadron multiplicities, baryon stopping, directed flow and flow decorrelation. We find remarkable agreement to the experimental data regarding directed flow and the rapidity resolved charge particle multiplicity.",CC-BY 4.0,http://arxiv.org/abs/2510.14118v2,human
Production cross sections of charm-beauty mesons in proton-nucleus and nucleus-nucleus collisions at LHC,"In this work, we calculate the production cross sections of the 1S and 1P states of the $B_{c}$ meson for proton-nucleus and nucleus-nucleus colliding beam experiments at LHC and RHIC. We provide estimates for the Au nucleus at RHIC energies and for the Pb and Xe nuclei at LHC energies. Previous estimates of these cross sections have ignored quark anti-quark annihilation diagrams and are confined to S states for Pb and Au nuclei. The cross sections of the P states are also equally important as these states lie below the BD threshold and cascade into $B_{c}$ ground states with 100\% probability. In addition to calculating the $p_{T}$, rapidity, and pseudo-rapidity distributions of the cross sections, we also determine the nuclear modification factors $R_{pA}$ and $R_{AA}$ for $A=\textrm{Pb}$, $\textrm{Xe}$, and $\textrm{Au}$. The results provide a baseline for the upcoming experimental studies of $B_{c}$ mesons in pp, pA, and AA collisions in RUN III of LHC and could help develop experimental strategies for identification of hitherto undiscovered states of the $B_{c}$ meson.",CC-BY 4.0,http://arxiv.org/abs/2510.14107v1,human
The Good Qualities of the Weak Axion,"The presence of a topological susceptibility in the electroweak sector of the Standard Model motivates the existence of a good quality weak axion $a_W$, associated with the spontaneous breaking of $B\!+\!L$. Its anomalous couplings and tiny mass, generated from electroweak instantons, render $a_W$ photophobic. We find that the strongest bound on the associated decay constant, $f_W$, stems from a loop-induced coupling to electrons, leading to $f_W \gtrsim 1000$ TeV from stellar cooling. Spontaneous breaking of the abelian ${B\!+\!L}$ symmetry induces proton decay via higher dimensional operators controlled by a new physics scale, $Λ$. Existing Super-Kamiokande limits on these decay channels constrain the new physics scale to be $Λ\gtrsim 10^{12}$ GeV. The characteristic channel $p\to e^+ a_W$ and other possible operators mediating interactions with the Standard Model fields yield signals which are not detectable within the allowed parameter space. Future proton decay searches at the next-generation of neutrino experiments offer the most promising avenues to test the good qualities of the weak axion paradigm.",CC-BY 4.0,http://arxiv.org/abs/2510.14104v1,human
Chiral spin symmetry,"We review the chiral spin symmetry, which is a symmetry of the color charge and of the confining electric part of QCD. Observation of this symmetry in the vacuum upon truncation of the near-zero modes of the Dirac operator implies that the hadron mass in the light quark sector is not due to the quark condensate of the vacuum and that confinement and chiral symmetry breaking are not directly related. Observation of this symmetry above the chiral symmetry restoration crossover suggests that QCD is still in the confining regime with chirally symmetric quarks bound into the color-singlets by the confining electric field. This regime of QCD was called a stringy fluid. At a temperature T_d that is essentially above T_ch the chiral spin symmetry smoothly disappears suggesting that the confining electric field gets screened and one observes a very smooth crossover to the quark-gluon plasma. The three-regimes picture has been further substantiated by the analysis of the N_c scaling of the energy density, the pressure and the entropy density. In the hadron gas they scale as N_c^0, in the stringy fluid as N_c^1 and in the quark-gluon plasma as N_c^2. We have analyzed the fluctuations of conserved charges that scale as N_c^1 above T_ch thus indicating a transition from the hadron gas to the stringy fluid. When N_c gets sufficiently large the three-regimes picture transforms into the three-phases phase diagram. Finally we discuss a confining and chirally symmetric model in 3+1 dimensions. This model demonstrates the chiral symmetry restoration in the confining regime and a delocalization of the color-singlet quark-antiquark systems that become very large at T > T_ch. Consequently the stringy fluid matter is a very dense highly collective system of the overlapping very large color-singlet quark-antiquark ""mesons"" with a very small mean free path.",CC-BY 4.0,http://arxiv.org/abs/2510.14084v1,human
Quantum Damping of Cosmological Shear: A New Prediction from Loop Quantum Cosmologies,"We analyze the dynamics of the Bianchi I universe in modified loop quantum cosmology (Model I, or mLQC-I), uncovering a robust mechanism for isotropization. As in the standard LQC, the classical singularities are resolved by quantum bounce. Remarkably, mLQC-I exhibits a distinctive feature: following the bounce, the shear is dynamically suppressed and decays rapidly to zero within the deep quantum regime. This occurs independently of the collapsing matter fields, leading to a natural quantum isotropization. Consequently, the three spatial directions expand rapidly to macroscopic scales, producing a homogeneous and isotropic universe directly from the quantum epoch without fine-tuning. Our findings demonstrate that mLQC-I not only resolves singularities but also provides a more effective pathway for suppressing anisotropies than other models, thereby reinforcing its viability as a description of the early universe.",CC-BY 4.0,http://arxiv.org/abs/2510.14021v1,human
Prospects for Exploring Non-Standard Neutrino Properties with Argon-Based CEvNS Experiments,"Coherent elastic neutrino-nucleus scattering (CEvNS) provides a powerful framework for testing the Standard Model (SM) and searching for new physics at low energies. In this work, we examine the prospects for argon-based CEvNS experiments at stopped-pion sources to perform precision measurements of weak interactions and probe non-standard neutrino properties. Our study focused on the CENNS-10 and CENNS-750 detectors at the Spallation Neutron Source at Oak Ridge National Laboratory, the Coherent Captain Mills (CCM) detector at Los Alamos National Laboratory, and the proposed PIP2-BD detector at Fermilabs Facility for Dark Matter Discovery (F2D2). Using realistic neutrino fluxes and detector configurations corresponding to these facilities, we evaluate event rates and sensitivities to a range of observables. Within the SM, argon-based CEvNS detectors enable precision tests of electroweak parameters, including the weak mixing angle, at momentum transfers well below the electroweak scale. We also investigate the sensitivity of these experiments to neutrino electromagnetic properties, such as the magnetic moment and effective charge radius, as well as to possible non-standard neutrino interactions with quarks. Together, these studies highlight the potential of argon-based CEvNS experiments as a clean and versatile platform for precision exploration of non-standard neutrino properties.",CC-BY 4.0,http://arxiv.org/abs/2510.14015v1,human
Isospin-based EWP-tree Relations,"In 1998, it was shown that, if flavor SU(3) symmetry [SU(3)$_F$] is assumed in charmless $B \to PP$ decays ($P$ is a light pseudoscalar meson), some reduced matrix elements involving electroweak penguin (EWP) operators are related to those involving tree operators. Similarly, EWP diagrams are related to tree diagrams. These SU(3)$_F$ EWP-tree relations were recently used in global analyses of $B \to PP$ decays. They have also been used over the years in analyses of the $B \to πK$ puzzle, even though the $B \to πK$ amplitudes are related by isospin symmetry [SU(2)$_I$], and not the full SU(3)$_F$. In this paper, we show that, even if only SU(2)$_I$ is assumed, there are still EWP-tree relations. In $ΔS=0$ decays, these relations are similar to those of SU(3)$_F$, and can be used to take into account the EWP contributions in the extraction of the CP phase $α$ from $B \to ππ$ decays. In $ΔS=1$ decays, the SU(2)$_I$ EWP-tree relations are quite different from those of SU(3)$_F$; when these are used to analyze the $B \to πK$ puzzle, one now finds a 4-5$σ$ discrepancy with the SM, much larger than what was previously found. We argue that, if one analyzes a set of hadronic $B$ decays whose amplitudes are related by isospin, one must use the SU(2)$_I$ EWP-tree relations for that set of decays in the analysis.",CC-BY 4.0,http://arxiv.org/abs/2510.13969v1,human
Light new physics and the $\boldsymbolτ$ lepton dipole moments: prospects at Belle II,"While electron and muon dipole moments are well-established precision probes of physics beyond the Standard Model, it is notoriously challenging to test realistic New-Physics (NP) scenarios for the $τ$ lepton. Constructing suitable asymmetries in $e^+e^-\toτ^+τ^-$ has emerged as a promising such avenue, providing access to the electric and magnetic dipole moment once a polarized electron beam is available, e.g., with the proposed polarization upgrade of the SuperKEKB $e^+e^-$ collider. However, this interpretation relies on an effective-field-theory (EFT) argument that only applies if the NP scale is large compared to the center-of-mass energy. In this Letter we address the consequences of the asymmetry measurements in the case of light NP, using light spin-0 and spin-1 bosons as test cases, to show how results can again be interpreted as constraints on dipole moments, albeit in a model-dependent manner, and how the decoupling to the EFT limit proceeds in these cases. In particular, we observe that the imaginary parts generated by light new particles can yield non-vanishing asymmetries even without electron polarization, presenting opportunities for NP searches that can be realized already with present data at Belle II.",CC-BY 4.0,http://arxiv.org/abs/2510.13966v1,human
Resonant Loop Interferometers for High-Frequency Gravitational Waves,"Gravitational waves at kilohertz and higher frequencies offer a unique probe of the early Universe at temperatures well beyond the reach of the cosmic microwave background, corresponding to energy scales $\gtrsim 10^9$ GeV. Existing detector concepts fall many orders of magnitude short of the big-bang nucleosynthesis (BBN) bound on the stochastic background in this regime. We propose a new interferometric architecture based on closed optical loops, in which the gravitational-wave-induced phase shift accumulates coherently over many traversals. This produces sharp, narrowband resonances whose predictable comb structure provides a distinct experimental signature. For square or triangular loops with parameters compatible with the Einstein Telescope infrastructure, and finesse values of order 500, we project sensitivity that approaches and even surpasses the BBN bound up to tens of kilohertz after one year of integration. Such loop interferometers thus open a realistic and distinctive path toward exploring high-frequency stochastic gravitational-wave backgrounds.",CC-BY 4.0,http://arxiv.org/abs/2510.13957v1,human
Positivity and partial wave unitarity bounds on ALP theories via amplitude methods,"We derive the complete set of partial wave unitarity bounds on the most general Axion-Like Particle (ALP) effective interactions up to dimension 8 in the limit of large center-of-mass energy. Exploiting a recently developed formalism based on spinor-helicity techniques, we discuss the unitarity bounds for $N \to M$ (with $N, M \geq 2$) scattering amplitudes that can be relevant for ALP searches at colliders or in a variety of rare processes. Moreover, we compute positivity bounds on ALP interactions, emphasizing their complementarity with partial wave unitarity bounds. As a byproduct, we show that our results can be used to infer new positivity constraints in the Standard Model Effective Field Theory.",CC-BY 4.0,http://arxiv.org/abs/2510.13953v1,human
Decoherence in high energy collisions as renormalization group flow,"The unification of quantum information science and collider physics is opening a new frontier in high-energy experiments, making a systematic understanding of decoherence a critical challenge. We present a framework to systematically compute spin decoherence from final-state radiation by combining soft-collinear effective theory and open quantum system techniques. We demonstrate that the renormalization group (RG) evolution of the final-state spin density matrix constitutes a quantum channel, where the RG flow parameter, rather than time, drives a Markovian loss of quantum information. Our approach incorporates explicit detector resolution parameters, allowing a direct connection between experimental capabilities and the preservation of quantum coherence. Applying this formalism to a fermion pair ($f\bar{f}$) in the high-energy limit with QED-like final-state radiation, we provide the first systematically RG-improved prediction for decoherence as a function of experimental resolution, revealing the underlying decoherence mechanism to be a phase-flip channel. This work establishes an essential theoretical tool for future precision measurements of quantum phenomena in high-energy collisions and offers a new perspective on the interplay between RG flow and decoherence of open quantum systems.",CC-BY 4.0,http://arxiv.org/abs/2510.13951v1,human
"Large Neutrino ""Collider""","We propose using current and future large-volume neutrino telescopes as ``Large Neutrino Colliders"" (L$ν$Cs) to explore TeV-scale physics beyond the Standard Model. Cosmic neutrinos with energies above 100 PeV colliding with nucleons in the detector reach center-of-mass energies beyond the 14 TeV limit of the Large Hadron Collider (LHC). Using recently predicted and measured high-energy and ultra-high-energy neutrino fluxes from IceCube and KM3NeT, we estimate mass-scale sensitivities for representative new physics scenarios at 1--30 km$^3$ L$ν$Cs. Our results demonstrate that L$ν$Cs provide a novel avenue to probe multi-TeV particles with sensitivities comparable to, or even surpassing, those of the LHC.",CC-BY 4.0,http://arxiv.org/abs/2510.13948v1,human
Probing Quadratically Coupled Ultralight Dark Matter with Pulsar Timing Arrays,"Ultralight dark matter may couple quadratically to Standard Model particles. Such quadratic interactions give rise to both coherent and stochastic signals in pulsar timing array (PTA) observations. In this work, we characterize these signals, including the effects of dark matter propagation in a finite-density medium, and assess the sensitivity of current and upcoming PTA observations to their detection. For coherent signals, we find that the sensitivity of current PTA observations competes with and sometimes exceeds that of other probes, such as equivalence principle tests and atomic clocks. For stochastic signals, we find that PTA sensitivities underperform equivalence principle constraints for both existing and upcoming PTA data sets.",CC-BY 4.0,http://arxiv.org/abs/2510.13945v1,human
Studying hard probe dynamics in QGP using effective field theory,"An effective field theory framework is developed to study the interaction of heavy quarks in strongly coupled quark-gluon plasma (QGP). The latter is treated as a relativistic non-dissipative colorless fluid which can be studied using a derivatively coupled effective field theory based on previous work. Coupling this to heavy quarks provides systematic way to obtain the interaction between the heavy quark and phonons, excitations of the fluid. In particular we calculate the decay width of heavy quark to phonon and phonon-heavy quark scattering in a thermal medium.",CC-BY 4.0,http://arxiv.org/abs/2510.13942v1,human
Shock Wave in the Beirut Explosion: Theory and Video Analysis,"Videos of the 2020 Beirut explosion offer a rare opportunity to see a shock wave. We summarize the non-linear theory of a weak shock, derive the Landau-Whitham formula for the thickness of the overpressure layer and, using frame-by-frame video analysis, we demonstrate a semi-quantitative agreement of data and theory.",CC-BY 4.0,http://arxiv.org/abs/2510.24742v1,human
"Analysis of the strong vertices of hadronic molecules $DK$, $D^*K$, $DK^*$ and their bottom analogs","In this work, we analyze the strong vertices of hadronic molecules $DK$, $D^*K$, $DK^*$ and their bottom analogs within the framework of three-point QCD sum rules. The coupling between interpolating currents and low spin particles is considered in the phenomenological side, and the vacuum condensates $\left\langle \bar qq \right\rangle ,\left\langle g_s^2GG \right\rangle ,\left\langle \bar qg_sσGq \right\rangle ,\left\langle g_s^3GGG \right\rangle ,{\left\langle \bar qq \right\rangle ^2}$ are included in the QCD side. As an application of strong coupling constants, we also obtain the partial decay widths of these states, where $Γ_{T_{DK}\rightarrow D_sπ}=10.3_{-2.9}^{+3.0}\mathrm{KeV}$,   $Γ_{T_{D^*K}\rightarrow D_s^*π}=24.8_{-5.4}^{+5.5}\mathrm{KeV}$, $Γ_{T_{BK}\rightarrow BK}=101_{-21}^{+36}\mathrm{MeV}$ and $Γ_{T_{B^*K}\rightarrow B^*K}=142_{-25}^{+52}\mathrm{MeV}$. It is shown that the results of $Γ_{T_{DK}\rightarrow D_sπ}$ and $Γ_{T_{D^*K}\rightarrow D_s^*π}$ are compatible with the experimental data of $D_{s0}^*(2317)$ and $D_{s1}(2460)$.",CC-BY 4.0,http://arxiv.org/abs/2510.13706v2,human
Perturbations to $μ-τ$ reflection symmetry due to renormalization group running effects,"$μ-τ$ reflection symmetry is an attractive flavour symmetry in lepton mixing, which accommodates maximal values of atmospheric mixing angle ($θ_{23}=π/4$) and Dirac CP phase ($δ=π/2/3π/2$). Another significance of this symmetry is that it does not constrain $θ_{13}$ to be zero. As the recent results from $T2K$ and $NOνA$ experiments indicate a near-maximal value of the Dirac CP phase, the role of $μ-τ$ reflection symmetry becomes more prominent. In this work, we study RG running effects as a perturbation to the $μ-τ$ reflection symmetry. Assuming the symmetry to be preserved at the seesaw scale, we study the deviations of mass eigenvalues and lepton mixing parameters at the electroweak scale due to RG running. We derive the one-loop RGEs of the mass eigenvalues and mixing parameters and solve them numerically. Numerical analysis shows that the deviations from $μ-τ$ reflection symmetry are consistent with $3σ$ range of global oscillation data.",CC-BY 4.0,http://arxiv.org/abs/2510.13585v1,human
Hyperons and $Δ$'s in rotating protoneutron stars: Local properties,"The structural evolution of rotating protoneutron stars encodes essential information about their observable signatures, while microscopic properties provide complementary knowledge to advance observational investigations. Using a relativistic mean-field model with density-dependent couplings that account for temperature and particle composition, we investigate rotation, neutrino-emission-driven changes in angular momentum, particle distributions, temperature profiles, and sound speed to probe the internal dynamics of protoneutron star matter. Additionally, we track the evolution of macroscopic quantities such as energy distribution and gravitational mass and establish direct links between microphysics and global evolution. Extending the framework of Phys. Rev. D 112, 023007 (2025), which focuses on the global properties of rotating protoneutron star evolution, our results reveal that protoneutron star deformation and thermal evolution are governed by angular momentum, mass, and composition. Exotic matter (hyperons and $Δ$-resonances) and rapid rotation enhance deformation leading to a reduction in core temperature, whereas slowly rotating stars like PSR J0740$+$6620 remain nearly spherical. Our predicted equatorial radii for PSR J0740$+$6620, $13.0\ \mathrm{km} < R_e < 13.5\ \mathrm{km}$, are consistent with NICER measurements. These findings constrain the EoS, requiring a self-consistent treatment of rotation, mass-dependent compression, and composition-driven modeling to accurately model protoneutron star evolution in the context of multi-messenger astrophysics.",CC-BY 4.0,http://arxiv.org/abs/2510.13574v1,human
Strange Pentaquark Molecules in QCD Sum Rules,"In this article, we systematically construct hidden- and open-strange pentaquarks in the hadronic molecular picture to search for possible partners of hadronic molecular state multiplets in the strange quark sector using QCD sum rules. Within this picture, 21 distinct currents are constructed with $J^P = 1/2^-$ and $3/2^-$. There is no bound state found from $J^P = 1/2^-$ currents, while three of them from $J^P = 3/2^-$ currents are bound-state solutions consistent with the $Λ(2050)3/2^-$, $Ξ(2250)$, and $N(2120)3/2^-$ states, which can be identified as $Λφ$, $Ξφ$, and $ΣK^\ast$ hadronic molecular states, respectively. Other constructions are interpreted as hadronic molecular states composed of excited states with the same quantum numbers, and some of these exhibit mass values that align with known resonances listed in the RPP(PDG). Our numerical results indicate that $Λ(2050)3/2^-$ and $Ξ(2250)$ should be the multiplet partner of each other. Additionally, although $ΣK^\ast$ bound state was identified under this framework, no corresponding partner states were found within the context of the currents we constructed. Alternative constructions may offer new possibilities for identifying such states.",CC-BY 4.0,http://arxiv.org/abs/2510.13548v3,human
The Formation Rate and Luminosity Function of Fast X-ray transients from Einstein probe,"Following its launch on January 9, 2024, the Einstein Probe (EP) telescope has detected hundreds of fast X-ray transients (FXTs), yet their physical origins remain elusive. Understanding their luminosity function and formation rate is crucial for elucidating their nature. Based on the latest catalog of EP-detected FXTs, we present, a model-independent, non-parametric approach to derive the luminosity function and formation rate of FXTs. Our analysis reveals significant cosmological luminosity evolution, characterized by a scaling relationship of $(1+z)^{3.58}$. After accounting for this evolution, we establish that the local luminosity function is best represented by a broken power law, with a break luminosity of $(4.17 \pm 0.34) \times 10^{46}$ erg/s. The formation rate exhibits a gentle decline with redshift, following the relation $(1+z)^{-0.21}$, yielding a local rate of approximately $28.0_{-16.4}^{+27.3}$ Gpc$^{-3}$ yr$^{-1}$. This rate is comparable to that of low-luminosity long gamma-ray bursts (LGRBs). Our findings indicate a potential correlation between FXTs and LGRBs, supporting the majority of FXTs may be linked to collapsar progenitors.",CC-BY 4.0,http://arxiv.org/abs/2510.13533v1,human
Absence of Majorana-Weyl fermions in d=4 and the theory of Majorana fermions,"It is customary to identify $ψ_{+}=ν_{R} + C\overline{ν_{R}}^{T}$ with a Majorana fermion on the basis of chirality changing charge conjugation $\tilde{C}: ν_{R}\rightarrow C\overline{ν_{R}}^{T}$ and parity $\tilde{P}: ν_{R}\rightarrow iγ^{0}ν_{R}$. The theorem on the absence of a Majorana-Weyl fermion in $d=4$ states $\tilde{C}γ_{5}\tilde{C}^{-1}= -γ_{5}$ with $\tilde{C}=Cγ_{4}^{T}$, and thus the charge conjugation of the equivalent Majorana $ψ_{+}=(\frac{1+γ_{5}}{2})ν_{R} + (\frac{1-γ_{5}}{2})C\overline{ν_{R}}^{T}$ vanishes without auxiliary $γ_{5}\rightarrow - γ_{5}$.   To be consistent with the theorem, it is common to use a doublet representation of chirality preserving charge conjugation $\hat{C}:ν_{R,L}\rightarrow C\overline{ν_{L,R}}^{T}$ and parity $\hat{P}: ν_{R,L}\rightarrow iγ^{0}ν_{L,R}$ in theory containing both $ν_{R,L}$. In the type I seesaw model, the latter formulation is applicable but $ψ_{+}=ν_{R} + C\overline{ν_{R}}^{T}$ is not a Majorana fermion. An analogue of the Bogoliubov transformation converts $ψ_{\pm}=ν_{R, L} \pm C\overline{ν_{R, L}}^{T}$, which are obtained by a precise diagonalization of the seesaw model, to Majorana fermions $ψ_{M_{1,2}}=(ψ\pm C\overlineψ^{T})/\sqrt{2}$ with a Dirac-type fermion $ψ$, as originally defined by Majorana. A chiral projection $[(1+γ_{5})/2] ψ_{M_{1}}$ of a Majorana fermion is not a chiral fermion.",CC-BY 4.0,http://arxiv.org/abs/2510.14998v2,human
Coscattering Dark Matter in Scotogenic Models,"The Scotogenic mechanism is an appealing pathway to naturally explain the common origin of dark matter and tiny neutrino mass. However, the conventional scotogenic dark matter usually suffers stringent constraints from the non-observation of lepton flavor violation and direct detection. To generate the non-zero neutrino masses, at least two generations of dark particles are required. For example, two real scalar singlets $φ_1$ and $φ_2$ are involved in the scotogenic inverse model, which are odd under the $Z_2$ symmetry. In this paper, we consider the masses of dark scalars are nearly degenerate $m_{φ_1}\lesssim m_{φ_2}$, which opens new viable pathway for the generation of dark matter $φ_1$, such as the coscattering process $φ_1\text{SM}\to φ_2 \text{SM}$ and coannihilation processes $φ_1 φ_2 \to \text{SM SM}$ via the Higgs portal or Yukawa portal interactions. We explore the parameter space to produce the correct relic density through coscattering, as well as the contrastive coannihilation channel. We then comprehensively study the constraints of dark matter from Higgs decay, direct detection, and indirect detection. For the heavier dark scalar, the three-body decay $φ_2\toφ_1 f\bar{f}$ not only alerts the predictions of big bang nucleosynthesis and cosmic microwave background, but also leads to the observable displaced vertex signature at colliders.",CC-BY 4.0,http://arxiv.org/abs/2510.13231v1,human
A short review on QCD sum rule studies of P-wave single heavy baryons,"Over the past few decades, the study of singly heavy baryons has entered a golden era, with numerous excited states observed by experimental collaborations. Various theoretical approaches have been developed to investigate their properties, with the QCD sum rule method being one of the most widely applied. This paper provides a review of these QCD sum rule studies. Over the last ten years, we have systematically studied $P$-wave singly heavy baryons using QCD sum rules and light-cone sum rules within the framework of heavy quark effective theory. These $P$-wave singly heavy baryons can explain many excited heavy baryons, including the $Λ_c(2595)^+$, $Λ_c(2625)^+$, $Ξ_c(2790)^{0/+}$, $Ξ_c(2815)^{0/+}$, $Σ_c(2800)^0$, $Ξ_c(2882)^0$, $Ξ_c(2923)^0$, $Ξ_c(2939)^0$, $Ξ_c(2965)^0$, $Ω_c(3000)^0$, $Ω_c(3066)^0$, $Ω_c(3090)^0$, $Ω_c(3050)^0$, $Ω_c(3119)^0$, $Λ_b(5912)^0$, $Λ_b(5920)^0$, $Ξ_b(6087)^0$, $Ξ_b(6095)^0/Ξ_b(6100)^-$, $Σ_b(6097)^\pm$, $Ξ_b(6227)^-$, $Ω_b(6316)^-$, $Ω_b(6330)^-$, $Ω_b(6340)^-$, and $Ω_b(6350)^-$, etc. Furthermore, we predict additional $P$-wave singly heavy baryons, including two $Λ_b$ states, two $Ξ_b$ states, three $Σ_b$ states, three $Ξ_b^\prime$ states, two $Ω_b$ states, two $Λ_c$ states, two $Ξ_c$ states, three $Σ_c$ states, and one $Ω_c$ state, all with relatively narrow decay widths, making them viable candidates for experimental observation. The study of singly heavy baryons is closely related to two meaningful questions:""What is the shortest possible lifetime of an observable particle?"" and ""How can one generally describe approximate (flavor) symmetries?"".",CC-BY 4.0,http://arxiv.org/abs/2510.13013v1,human
Updated Constraints on Large Extra Dimensions from Reactor Antineutrino Experiments,"We investigate constraints on large extra dimensions (LED) using the latest results from reactor antineutrino experiments. Specifically, we analyze the full data sets from Daya Bay, RENO, KamLAND, NEOS, and STEREO to derive updated bounds. For the case of one extra dimension, we find constrains on its radius $a$ of $a \lesssim 0.58~{\rm μm}$ ($a \lesssim 0.12~{\rm μm}$) at the $99\%$ confidence level for normal (inverted) ordering, an improvement of approximately $\sim 20\%$ ($\sim 25\%$) with respect to previous bounds, assuming a massless lightest active neutrino. Furthermore, we present new limits on $4+d$ LED scenarios, with $d = 2, 3, 4$ denoting the number of extra dimensions, based on the same reactor data and assuming equal radii for all extra dimensions. We find that the constraints become increasingly stringent with a larger number of extra dimensions. In particular, $d = 4$ with a massless lightest active neutrino, we obtain limits of $a \lesssim 0.28~{\rm μm}$ for normal and $a \lesssim 0.05~{\rm μm}$ for inverted orderings at the $99\%$ confidence level.",CC-BY 4.0,http://arxiv.org/abs/2510.12900v1,human
Hadronic vacuum polarization to three loops in chiral perturbation theory,"Hadronic vacuum polarization at low virtualities limits the precision of experimental tests of the standard model via important physical observables. Here we compute that effect in two-flavor chiral perturbation theory to three loops. Among the master integrals that describe the amplitude, six are elliptic functions of the momentum. Of these five are new to this work, although all can be related to the three-loop sunset integral. The renormalizability of the amplitude hinges on relations between the master integrals that were not previously known and that are not consequences of the integration-by-parts reduction. Our result is intended to serve as a starting point for phenomenological calculations, as well as the computation of finite-volume corrections in lattice QCD.",CC-BY 4.0,http://arxiv.org/abs/2510.12885v1,human
